Schema Name,Table Name,Table Description,Row Count,Column Name,Data Type,Nullability,Default Value,Column Comments,Constraint Type,Constraint Name,Constraint Columns,Constraint Definition,FK Source Table,FK Source Column(s),FK Target Table,FK Target Column(s),FK Update Rule,FK Delete Rule,Index Name,Index Columns,Index Type,Is Unique Index,Data Integrity Rules,Additional Notes
dbo,BankAccountEntitlementLimit,Object: Table [dbo].[BankAccountEntitlementLimit] Script Date: 11/19/2025 9:13:21 PM,,LimitType,int,Yes,,,None,,,,,,,,,,,,,Allows NULL values,
dbo,BankAccountEntitlementLimit,Object: Table [dbo].[BankAccountEntitlementLimit] Script Date: 11/19/2025 9:13:21 PM,,TotalDebit,decimal(18,2),Yes,,,None,,,,,,,,,,,,,Allows NULL values,
dbo,BankAccountEntitlementLimit,Object: Table [dbo].[BankAccountEntitlementLimit] Script Date: 11/19/2025 9:13:21 PM,,TotalCredit,decimal(18,2),Yes,,,None,,,,,,,,,,,,,Allows NULL values,
dbo,BankAccountEntitlementLimit,Object: Table [dbo].[BankAccountEntitlementLimit] Script Date: 11/19/2025 9:13:21 PM,,IsActive,bit,Yes,,,None,,,,,,,,,,,,,Allows NULL values,
dbo,BankAccountEntitlementLimit,Object: Table [dbo].[BankAccountEntitlementLimit] Script Date: 11/19/2025 9:13:21 PM,,CreatedBy,uniqueidentifier,Yes,,,None,,,,,,,,,,,,,Allows NULL values,
dbo,BankAccountEntitlementLimit,Object: Table [dbo].[BankAccountEntitlementLimit] Script Date: 11/19/2025 9:13:21 PM,,CreatedDate,datetime,Yes,,,None,,,,,,,,,,,,,Allows NULL values,
dbo,BankAccountEntitlementLimit,Object: Table [dbo].[BankAccountEntitlementLimit] Script Date: 11/19/2025 9:13:21 PM,,ModifiedBy,uniqueidentifier,Yes,,,None,,,,,,,,,,,,,Allows NULL values,
dbo,BankAccountEntitlementLimit,Object: Table [dbo].[BankAccountEntitlementLimit] Script Date: 11/19/2025 9:13:21 PM,,ModifiedDate,datetime,Yes,,,None,,,,,,,,,,,,,Allows NULL values,
dbo,BankAccountEntitlementLimitHistory,Object: Table [dbo].[BankAccountEntitlementLimitHistory] Script Date: 11/19/2025 9:13:21 PM,,HistoryId,uniqueidentifier,No,,,PK,,HistoryId,PRIMARY KEY CLUSTERED ([HistoryId] ASC),,,,,,,,,CLUSTERED,Yes,NOT NULL constraint; Primary Key,
dbo,BankAccountEntitlementLimitHistory,Object: Table [dbo].[BankAccountEntitlementLimitHistory] Script Date: 11/19/2025 9:13:21 PM,,BankAccountEntitlementLimitId,uniqueidentifier,No,,,None,,,,,,,,,,,,,NOT NULL constraint,
dbo,BankAccountEntitlementLimitHistory,Object: Table [dbo].[BankAccountEntitlementLimitHistory] Script Date: 11/19/2025 9:13:21 PM,,CustomerId,uniqueidentifier,Yes,,,None,,,,,,,,,,,,,Allows NULL values,
dbo,BankAccountEntitlementLimitHistory,Object: Table [dbo].[BankAccountEntitlementLimitHistory] Script Date: 11/19/2025 9:13:21 PM,,FieldName,nvarchar(100),No,,,None,,,,,,,,,,,,,NOT NULL constraint,
dbo,BankAccountEntitlementLimitHistory,Object: Table [dbo].[BankAccountEntitlementLimitHistory] Script Date: 11/19/2025 9:13:21 PM,,OldValue,nvarchar(max),Yes,,,None,,,,,,,,,,,,,Allows NULL values,
dbo,BankAccountEntitlementLimitHistory,Object: Table [dbo].[BankAccountEntitlementLimitHistory] Script Date: 11/19/2025 9:13:21 PM,,NewValue,nvarchar(max),Yes,,,None,,,,,,,,,,,,,Allows NULL values,
dbo,BankAccountEntitlementLimitHistory,Object: Table [dbo].[BankAccountEntitlementLimitHistory] Script Date: 11/19/2025 9:13:21 PM,,ChangeType,nvarchar(10),No,,,None,,,,,,,,,,,,,NOT NULL constraint,
dbo,BankAccountEntitlementLimitHistory,Object: Table [dbo].[BankAccountEntitlementLimitHistory] Script Date: 11/19/2025 9:13:21 PM,,ChangedBy,uniqueidentifier,Yes,,,None,,,,,,,,,,,,,Allows NULL values,
dbo,BankAccountEntitlementLimitHistory,Object: Table [dbo].[BankAccountEntitlementLimitHistory] Script Date: 11/19/2025 9:13:21 PM,,ChangedDate,datetime2(7),No,,,None,,,,,,,,,,,,,NOT NULL constraint,
dbo,BankAccountEntitlementLimitHistory,Object: Table [dbo].[BankAccountEntitlementLimitHistory] Script Date: 11/19/2025 9:13:21 PM,,ChangeReason,nvarchar(255),Yes,,,None,,,,,,,,,,,,,Allows NULL values,
dbo,BankAccountEntitlementLimitHistory,Object: Table [dbo].[BankAccountEntitlementLimitHistory] Script Date: 11/19/2025 9:13:21 PM,,TransactionId,uniqueidentifier,Yes,,,None,,,,,,,,,,,,,Allows NULL values
